Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
363.78546142578125,377.7694396972656,377.7694396972656,358.8499755859375,358.0273742675781,377.7694396972656,389.28564453125,358.0273742675781,374.4790954589844,379.41461181640625,358.0273742675781,375.3016662597656,373.656494140625,361.3177185058594,356.3822021484375,357.20477294921875,356.3822021484375,360.4951171875,188.08705139160156,186.03058624267578,155.18362426757812,183.97413635253906,179.86119079589844,216.87754821777344,206.18394470214844,208.6516876220703,192.19998168945312,151.89328002929688,189.7322235107422,214.4097900390625,156.00621032714844,176.5708465576172,183.1515350341797,196.3129119873047,174.92567443847656,206.18394470214844
363.7885437011719,377.8462829589844,377.8462829589844,358.82696533203125,358.82696533203125,377.8462829589844,389.4232177734375,360.4808349609375,354.6923522949219,379.5001220703125,358.82696533203125,375.3655090332031,374.53857421875,361.3077697753906,356.34619140625,357.1731262207031,356.34619140625,361.3077697753906,188.93626403808594,186.4554901123047,155.85923767089844,185.62857055664062,182.3208770751953,217.05174255371094,206.3017120361328,209.6094207763672,176.5323944091797,151.724609375,189.76319885253906,214.5709686279297,155.85923767089844,176.5323944091797,183.97471618652344,196.3786163330078,175.70545959472656,207.12864685058594
363.57171630859375,377.48907470703125,377.48907470703125,359.4783630371094,359.4783630371094,377.48907470703125,388.9504089355469,358.6596984863281,354.56634521484375,375.0330505371094,357.8410339355469,375.0330505371094,373.3957214355469,360.2970275878906,356.2037048339844,357.0223693847656,356.2037048339844,360.2970275878906,189.2052459716797,187.15857696533203,156.45852661132812,185.11190795898438,182.65589904785156,217.85862731933594,206.39727783203125,202.30393981933594,176.92523193359375,151.54652404785156,190.02391052246094,214.58395385742188,155.63986206054688,176.92523193359375,183.47457885742188,196.57325744628906,175.2878875732422,206.39727783203125
363.41119384765625,377.48876953125,377.48876953125,358.442626953125,359.2707214355469,377.48876953125,389.08209228515625,357.6145324707031,373.3482971191406,375.0044860839844,358.442626953125,377.48876953125,375.83258056640625,355.9583435058594,356.78643798828125,356.78643798828125,356.78643798828125,360.09881591796875,189.2471466064453,187.5909652709961,156.95150756835938,185.9347686767578,182.62240600585938,218.2304229736328,206.63711547851562,209.12139892578125,192.5595245361328,151.15484619140625,190.0752410888672,215.7461395263672,161.0919647216797,187.59095764160156,184.27859497070312,196.6999969482422,175.99765014648438,206.63711547851562
363.29083251953125,377.27386474609375,377.27386474609375,359.1781921386719,359.1781921386719,377.27386474609375,388.789306640625,358.35565185546875,373.1612243652344,374.8062744140625,357.53314208984375,377.27386474609375,373.1612243652344,360.000732421875,355.8880615234375,356.7106018066406,355.8880615234375,360.000732421875,189.25804138183594,187.20171356201172,156.3568115234375,185.14540100097656,182.67779541015625,218.04661560058594,206.53118896484375,202.4185333251953,192.5481719970703,151.421630859375,190.08058166503906,215.5790252685547,155.53428649902344,176.9200897216797,183.5003204345703,196.66082763671875,175.2750244140625,206.53118896484375
363.2938232421875,474.15968322753906,473.26702880859375,362.9459533691406,445.41522216796875,475.0523376464844,356.50384521484375,456.52911376953125,393.55023193359375,382.43634033203125,345.38995361328125,460.2337646484375,367.61773681640625,375.33349609375,342.38482666015625,334.3656311035156,373.2779846191406,350.40960693359375,354.5429992675781,354.3236312866211,234.7854461669922,306.4879455566406,288.6298522949219,473.86181640625,336.7901611328125,407.1783142089844,303.44842529296875,299.7437744140625,410.8829345703125,214.5370330810547,292.33447265625,303.65423583984375,328.5743408203125,378.6322021484375,300.6272277832031,415.5679016113281
363.5080871582031,377.370361328125,377.370361328125,359.4309387207031,359.4309387207031,377.370361328125,388.786376953125,355.3537902832031,374.108642578125,374.924072265625,357.8000793457031,377.370361328125,373.293212890625,360.2463684082031,356.1692199707031,356.9846496582031,356.9846496582031,360.2463684082031,189.24496459960938,187.2063980102539,156.6278076171875,185.16783142089844,182.72154235839844,217.7849884033203,206.36898803710938,180.27525329589844,192.50668334960938,151.7352294921875,190.06039428710938,215.3386993408203,155.8123779296875,177.01353454589844,183.53697204589844,196.58383178710938,175.38267517089844,206.36898803710938
362.60736083984375,474.5652618408203,471.8875732421875,363.7362060546875,447.88323974609375,477.2429504394531,358.5378112792969,455.22314453125,392.83367919921875,381.82379150390625,345.1241455078125,458.89312744140625,367.14398193359375,376.1580810546875,342.0284423828125,334.1380310058594,372.37237548828125,351.8079833984375,354.1617431640625,355.5058364868164,235.35414123535156,307.04998779296875,391.2483215332031,475.65753173828125,344.03021240234375,405.92816162109375,303.16912841796875,299.4991455078125,409.59814453125,215.0899200439453,292.15924072265625,303.04351806640625,328.60699462890625,380.7541809082031,300.99359130859375,417.10101318359375
362.2984619140625,472.73802185058594,471.29266357421875,361.70556640625,448.238525390625,474.1833801269531,358.1128234863281,455.65130615234375,348.16552734375,381.523193359375,344.45916748046875,459.35772705078125,366.69757080078125,375.84527587890625,343.67547607421875,335.816162109375,371.9769592285156,350.51934814453125,353.8138427734375,355.4317855834961,237.4121551513672,306.83349609375,388.2041015625,473.451416015625,342.9107666015625,406.7361145019531,310.36956787109375,299.25030517578125,410.4425048828125,214.00294494628906,295.5439147949219,302.8805847167969,328.3484191894531,380.2829284667969,300.7904357910156,415.6220703125
363.07635498046875,473.9249572753906,472.4938659667969,367.1222229003906,449.2306213378906,475.3560485839844,359.12353515625,456.6950378417969,348.4612121582031,382.0509948730469,344.72900390625,452.96282958984375,378.3188171386719,378.3188171386719,344.3860168457031,334.5712890625,372.7712707519531,351.2547912597656,354.2328796386719,355.29715728759766,236.3385772705078,332.4320983886719,392.1473083496094,474.2557373046875,343.722900390625,407.07611083984375,310.0389099121094,298.84228515625,410.8083190917969,384.68292236328125,343.62872314453125,302.5744934082031,328.66290283203125,380.8143310546875,300.030517578125,415.275634765625
363.15008544921875,377.2377624511719,377.2377624511719,359.8353271484375,358.1779479980469,377.2377624511719,388.01068115234375,358.1779479980469,373.9230041503906,376.4090576171875,358.1779479980469,376.4090576171875,374.751708984375,361.4927062988281,356.52056884765625,356.52056884765625,356.52056884765625,360.66400146484375,188.95579528808594,187.29842376708984,155.8083038330078,184.81236267089844,180.66893005371094,218.78854370117188,207.18692016601562,209.67298889160156,192.2705535888672,150.836181640625,189.78448486328125,193.9279327392578,221.2746124267578,176.52549743652344,183.98367309570312,196.4139862060547,175.69679260253906,207.18692016601562
363.17919921875,377.2197265625,377.2197265625,359.87554931640625,358.2237243652344,377.2197265625,387.9565734863281,358.2237243652344,373.91607666015625,355.7459716796875,358.2237243652344,376.393798828125,374.7419738769531,361.5273742675781,356.5718994140625,356.5718994140625,356.5718994140625,359.87554931640625,189.0575408935547,187.81865692138672,156.846923828125,184.92796325683594,180.79840087890625,218.79039001464844,207.2276153564453,209.70535278320312,192.36119079589844,178.32066345214844,189.88343811035156,194.0130157470703,221.2681427001953,176.66883850097656,184.10205078125,196.49075317382812,175.84292602539062,207.2276153564453
362.9265441894531,474.5008850097656,471.72210693359375,366.57904052734375,447.759521484375,477.2796630859375,359.73162841796875,458.82958984375,348.12896728515625,381.33917236328125,344.43890380859375,458.82958984375,366.57904052734375,377.64910888671875,344.1346740722656,334.28900146484375,372.6905517578125,351.0428771972656,354.4754943847656,354.59664154052734,235.8779754638672,333.0945129394531,388.44482421875,473.3153076171875,343.92303466796875,403.20489501953125,310.95440673828125,299.88433837890625,410.5849304199219,215.01382446289062,296.1943054199219,303.5743408203125,328.78424072265625,381.2020568847656,301.05059814453125,415.8376159667969
363.1168212890625,377.16644287109375,377.16644287109375,359.81103515625,358.1581115722656,377.16644287109375,387.9102783203125,358.1581115722656,373.86065673828125,355.67877197265625,358.1581115722656,376.3399658203125,374.68707275390625,361.46392822265625,356.5052185058594,356.5052185058594,355.67877197265625,359.81103515625,189.11949157714844,187.87982940673828,156.8880157470703,184.9872589111328,180.85501098632812,218.87164306640625,207.30136108398438,209.7807159423828,192.42529296875,178.37567138671875,189.94595336914062,194.07818603515625,221.35098266601562,176.7227783203125,184.1608123779297,196.5575408935547,175.8963165283203,207.30136108398438
361.63275146484375,470.337646484375,472.5672607421875,365.12188720703125,452.850830078125,468.1080322265625,357.4932861328125,460.47943115234375,395.63629150390625,483.365234375,346.0503845214844,460.47943115234375,376.5647888183594,375.97747802734375,342.045654296875,334.85888671875,372.94097900390625,350.3182373046875,354.9547119140625,354.7091751098633,235.94200134277344,336.1614685058594,389.56170654296875,473.4763488769531,336.1614685058594,412.447509765625,301.832763671875,225.5466766357422,412.447509765625,347.6043701171875,343.7900695800781,302.5164489746094,329.2461242675781,381.7291259765625,301.42730712890625,417.8878173828125
363.07122802734375,377.04925537109375,377.04925537109375,358.9600524902344,359.78228759765625,377.04925537109375,387.7383117675781,358.9600524902344,355.6711120605469,376.22698974609375,362.2489929199219,377.8714904785156,376.22698974609375,360.6045227050781,356.49334716796875,356.49334716796875,356.49334716796875,359.78228759765625,188.91444396972656,187.2699737548828,156.84725952148438,185.62550354003906,183.15879821777344,217.69268798828125,208.64808654785156,202.89244079589844,177.4031524658203,151.91384887695312,200.4257354736328,216.0482177734375,220.15939331054688,177.4031524658203,183.9810333251953,196.31455993652344,175.75868225097656,207.0036163330078
363.143310546875,377.24713134765625,377.24713134765625,358.9951171875,358.1654968261719,377.24713134765625,387.2027587890625,359.82476806640625,355.67657470703125,375.5878601074219,362.31365966796875,378.0767517089844,376.41748046875,360.6543884277344,356.5062255859375,356.5062255859375,356.5062255859375,360.6543884277344,188.71990966796875,187.0606460571289,156.3640899658203,185.4013671875,195.3570098876953,217.7572021484375,207.8015594482422,202.82373046875,177.10499572753906,151.3862762451172,199.50518798828125,216.09791564941406,220.24609375,177.10499572753906,183.74209594726562,196.1866455078125,175.4457244873047,206.971923828125
362.0118408203125,468.8290252685547,472.3624267578125,350.2772521972656,450.45452880859375,465.2956237792969,469.0058898925781,465.2956237792969,394.80047607421875,383.669677734375,346.56695556640625,461.5853271484375,368.8285827636719,374.17071533203125,342.92108154296875,332.97021484375,371.9372863769531,350.9952087402344,355.4659423828125,359.6581039428711,237.33827209472656,340.9877014160156,389.22119140625,481.9779357910156,481.9779357910156,474.5574035644531,303.885009765625,303.885009765625,411.4828186035156,214.83848571777344,322.43634033203125,304.36322021484375,330.426025390625,382.6287841796875,301.28216552734375,418.67364501953125
361.447265625,473.59239196777344,471.70977783203125,350.7945556640625,442.47137451171875,475.4750061035156,471.8079528808594,468.1408996582031,394.7994384765625,383.7982177734375,347.12744140625,460.80670166015625,365.46282958984375,373.45648193359375,340.6368408203125,333.7193603515625,368.2903137207031,350.52093505859375,356.4315185546875,354.3402328491211,235.1637420654297,337.8350524902344,282.8289489746094,473.5167236328125,224.15576171875,473.5167236328125,301.164306640625,304.8313903808594,411.176513671875,216.8216094970703,323.166748046875,304.76409912109375,330.5999450683594,382.2677001953125,301.7655944824219,417.9705810546875
363.88275146484375,377.29542541503906,376.88897705078125,359.81829833984375,359.81829833984375,377.7018737792969,389.08233642578125,360.6311950683594,355.75384521484375,375.26318359375,358.1925048828125,377.7018737792969,373.6374206542969,361.444091796875,356.5667419433594,357.379638671875,356.5667419433594,360.6311950683594,188.70974731445312,187.08396911621094,156.1941680908203,185.45819091796875,183.01951599121094,217.97377014160156,206.5933074951172,209.84486389160156,177.3292999267578,152.12973022460938,190.3355255126953,215.53509521484375,156.1941680908203,177.3292999267578,183.83241271972656,196.83863830566406,175.70352172851562,206.5933074951172
361.1833801269531,474.4673767089844,472.4830322265625,365.3488464355469,443.120849609375,476.45172119140625,472.748291015625,454.2311706542969,394.9762878417969,383.865966796875,346.8316650390625,461.63800048828125,372.7557067871094,373.35760498046875,343.1657409667969,335.11090087890625,370.15704345703125,350.1654968261719,358.00360107421875,354.35581970214844,234.77120971679688,336.9135437011719,292.4723815917969,473.9404296875,218.40374755859375,407.2786865234375,303.5826721191406,299.8792419433594,410.9821472167969,214.7003173828125,344.3204040527344,304.0189208984375,330.01611328125,382.1694030761719,300.85955810546875,418.20513916015625
364.10980224609375,377.84735107421875,377.4310607910156,359.11431884765625,358.28173828125,378.2636413574219,389.91973876953125,360.77947998046875,354.951416015625,375.7658996582031,362.44464111328125,354.951416015625,374.1007385253906,356.6165771484375,357.44915771484375,357.44915771484375,355.78399658203125,361.612060546875,189.33924865722656,187.25779724121094,156.86866760253906,186.00892639160156,195.16729736328125,217.6469268798828,206.8234100341797,210.15371704101562,176.85055541992188,151.0406036376953,199.3302001953125,181.84603881835938,156.86866760253906,187.67408752441406,184.34376525878906,196.83245849609375,176.01797485351562,206.8234100341797
364.1285095214844,377.94407653808594,377.5254211425781,359.1046447753906,359.94195556640625,378.36273193359375,390.0850524902344,360.7792663574219,354.9181213378906,375.850830078125,359.94195556640625,354.080810546875,373.3388671875,355.75543212890625,357.4300537109375,357.4300537109375,356.59271240234375,361.6165771484375,189.44395446777344,187.35069274902344,156.78895568847656,186.0947265625,182.74549865722656,217.9124298095703,207.0274200439453,210.3766632080078,176.88433837890625,150.92779541015625,190.28126525878906,182.74549865722656,156.78895568847656,187.76934814453125,184.4201202392578,196.979736328125,176.88433837890625,207.0274200439453
363.33929443359375,377.26295471191406,376.8410339355469,359.1199951171875,358.276123046875,377.68487548828125,388.6550598144531,358.276123046875,374.3094482421875,375.9971618652344,358.276123046875,378.52874755859375,375.9971618652344,355.74456787109375,356.5884094238281,357.4322509765625,355.74456787109375,360.8077087402344,189.3092803955078,187.62155151367188,157.2426300048828,185.93385314941406,180.8706817626953,218.00047302246094,207.87417602539062,209.5618896484375,192.68470764160156,150.49176025390625,190.15313720703125,216.31275939941406,220.5320587158203,187.62156677246094,184.24612426757812,196.9040069580078,176.65139770507812,207.0303192138672
364.056640625,377.82191467285156,377.40478515625,359.05108642578125,358.21685791015625,378.2390441894531,389.91864013671875,361.55389404296875,374.0677490234375,375.73626708984375,359.05108642578125,354.87982177734375,356.54833984375,356.54833984375,357.3825988769531,357.3825988769531,356.54833984375,360.7196044921875,189.5934295654297,187.92491149902344,157.05735778808594,187.0906524658203,195.4332275390625,218.79246520996094,207.1128387451172,210.4498748779297,192.9304656982422,151.21754455566406,190.4276885986328,182.9193572998047,182.9193572998047,187.92491149902344,184.58787536621094,197.10174560546875,177.0795440673828,207.1128387451172
361.40509033203125,473.4437255859375,472.6539306640625,364.393798828125,452.26556396484375,474.2335205078125,470.5721435546875,455.9268798828125,393.684326171875,382.70037841796875,346.087158203125,459.58819580078125,364.393798828125,375.37774658203125,342.6827392578125,334.77691650390625,371.1189880371094,350.57830810546875,356.3082275390625,354.14652252197266,234.3694610595703,327.47064208984375,283.53472900390625,473.923583984375,224.9535369873047,408.019775390625,305.502685546875,305.502685546875,411.68109130859375,217.63088989257812,294.51873779296875,305.502685546875,330.7257080078125,382.93963623046875,300.1741638183594,418.3051452636719
360.40081787109375,474.9067077636719,474.24072265625,367.30767822265625,449.43975830078125,475.57269287109375,356.10784912109375,460.63958740234375,393.44061279296875,382.24078369140625,344.90802001953125,460.63958740234375,374.77423095703125,374.77423095703125,342.25714111328125,334.19232177734375,372.41912841796875,351.2369384765625,357.5210876464844,352.2225112915039,233.67616271972656,332.63763427734375,388.63677978515625,470.76885986328125,336.37091064453125,407.30316162109375,302.77142333984375,299.03814697265625,414.76971435546875,213.1727752685547,343.83746337890625,302.77142333984375,329.41192626953125,381.84075927734375,300.14459228515625,418.05218505859375
360.5220031738281,474.49127197265625,473.5687255859375,363.7574157714844,449.36065673828125,475.413818359375,356.31365966796875,460.52630615234375,393.5324401855469,382.3668212890625,345.14801025390625,460.52630615234375,345.14801025390625,375.595947265625,342.36517333984375,334.28851318359375,372.6019287109375,352.4146423339844,356.84735107421875,352.2720413208008,234.08546447753906,336.47088623046875,388.57720947265625,470.4586181640625,336.47088623046875,407.1866455078125,302.9739990234375,299.2521057128906,414.6304016113281,213.64881896972656,299.2521057128906,303.5120849609375,329.76873779296875,381.1800842285156,300.5128479003906,417.4388122558594
362.8612060546875,472.6564636230469,472.53143310546875,363.1169128417969,461.8150329589844,472.781494140625,360.17535400390625,458.1595458984375,392.3608093261719,56.056156158447266,344.8395080566406,458.1595458984375,363.1169128417969,374.0833740234375,342.15570068359375,334.2481994628906,372.81597900390625,352.0019226074219,355.234130859375,352.47264862060547,235.82749938964844,337.52032470703125,406.97454833984375,469.1177978515625,345.7746887207031,406.97454833984375,304.6209716796875,447.18487548828125,410.6300048828125,216.88929748535156,293.6545104980469,304.6209716796875,330.5754699707031,381.96697998046875,298.9999084472656,417.478271484375
362.1683349609375,472.10284423828125,472.10284423828125,362.1683349609375,461.109375,472.10284423828125,354.83935546875,457.4449462890625,347.5103759765625,380.49072265625,343.84588623046875,457.4449462890625,365.832763671875,380.49072265625,343.84588623046875,336.51690673828125,369.49725341796875,351.17486572265625,356.5484619140625,356.5484619140625,239.284912109375,338.2260437011719,407.85125732421875,473.81201171875,338.2260437011719,404.186767578125,308.91015625,305.24566650390625,415.18023681640625,217.29798889160156,294.252197265625,305.24566650390625,330.8970642089844,382.19989013671875,301.5811767578125,415.18023681640625
362.75762939453125,473.5592498779297,472.44232177734375,363.2967529296875,448.6876220703125,474.6761779785156,358.88116455078125,456.1129150390625,392.9979248046875,381.8599853515625,344.7335205078125,459.8255615234375,352.1588134765625,374.58587646484375,342.045166015625,334.1756591796875,370.5350341796875,351.9156494140625,355.0586242675781,353.2199020385742,235.69618225097656,337.08831787109375,392.77801513671875,470.7436218261719,346.486083984375,407.62860107421875,303.67449951171875,299.96185302734375,411.3412170410156,214.57093811035156,277.68597412109375,303.7362976074219,329.4137878417969,381.73193359375,300.758056640625,418.24676513671875
363.2895812988281,475.24066162109375,473.0905456542969,363.42303466796875,447.979736328125,477.3907775878906,359.1993408203125,455.33251953125,392.8341064453125,381.804931640625,345.0411376953125,459.0089111328125,363.42303466796875,374.45220947265625,341.5472106933594,334.6509094238281,373.20556640625,351.39874267578125,356.27728271484375,354.6933059692383,235.8540802001953,337.50653076171875,388.975830078125,473.53253173828125,345.59478759765625,407.35772705078125,304.41912841796875,304.41912841796875,411.03411865234375,216.18600463867188,293.38995361328125,304.41912841796875,330.5573425292969,381.9778747558594,300.8960266113281,418.54901123046875
364.4512023925781,377.7779846191406,377.7779846191406,361.1195068359375,361.1195068359375,377.7779846191406,389.4389343261719,356.1219482421875,354.45611572265625,379.44384765625,360.28656005859375,381.9425964355469,362.78533935546875,361.1195068359375,357.78778076171875,357.78778076171875,356.9548645019531,360.28656005859375,190.0532989501953,187.5545196533203,156.73631286621094,185.0557403564453,195.0508270263672,218.3727264404297,207.54469299316406,180.05819702148438,177.55943298339844,152.5717010498047,190.88621520996094,217.539794921875,208.37762451171875,187.5545196533203,184.2228240966797,196.71669006347656,175.89356994628906,206.71177673339844
360.21551513671875,472.60736083984375,472.33160400390625,330.7027282714844,445.11181640625,472.88311767578125,345.00384521484375,452.2623596191406,348.5791320800781,380.7567138671875,345.00384521484375,455.8376770019531,363.0535888671875,376.6631774902344,342.73541259765625,333.85992431640625,369.8762512207031,351.341796875,356.4110107421875,354.0658874511719,235.67230224609375,338.6227722167969,392.25201416015625,472.45947265625,342.19805908203125,406.55316162109375,313.59576416015625,306.4452209472656,413.7037353515625,220.6383819580078,296.9842224121094,303.7864990234375,331.1029052734375,381.71893310546875,300.004150390625,416.6800842285156
361.7091064453125,473.05628967285156,471.30511474609375,361.95855712890625,445.6851806640625,474.8074645996094,357.99713134765625,456.60601806640625,372.37921142578125,56.174442291259766,347.39739990234375,456.60601806640625,361.95855712890625,380.1600036621094,343.11236572265625,333.3697509765625,370.54205322265625,350.95635986328125,357.96307373046875,354.8298645019531,237.09091186523438,337.8782043457031,392.4825134277344,472.5688171386719,346.36468505859375,407.04364013671875,303.7481994628906,450.7270812988281,352.4393310546875,217.7487030029297,294.19476318359375,305.1156005859375,330.65948486328125,382.57391357421875,302.285888671875,417.7487487792969
362.0064697265625,470.01991271972656,470.191650390625,362.00897216796875,444.6856689453125,469.8481750488281,358.0950927734375,455.4696044921875,347.63037109375,60.0590705871582,344.03570556640625,455.4696044921875,362.00897216796875,376.38751220703125,341.5850830078125,333.7620544433594,370.84539794921875,350.2628173828125,357.007080078125,351.5329055786133,234.2852020263672,328.589599609375,389.698486328125,468.7806091308594,346.4285888671875,404.0770568847656,314.2110290527344,447.2127685546875,414.8609619140625,220.75033569335938,296.2378234863281,307.021728515625,331.651611328125,382.371337890625,301.51483154296875,418.45721435546875
360.36077880859375,471.95640563964844,472.5945129394531,362.662841796875,446.0474853515625,471.31829833984375,467.79998779296875,453.29833984375,391.66619873046875,58.127506256103516,348.1611328125,456.92376708984375,349.0833435058594,373.01025390625,341.672607421875,333.79742431640625,368.06329345703125,351.42327880859375,358.9887390136719,353.8563766479492,234.35597229003906,337.99835205078125,392.3796691894531,473.3567810058594,225.6103057861328,406.88134765625,305.36956787109375,446.7609558105469,414.1321716308594,218.35946655273438,303.92181396484375,303.0788269042969,330.587890625,382.6517333984375,302.13897705078125,417.8987731933594
