Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
356.19921875,471.9385528564453,474.038818359375,368.14288330078125,356.4088134765625,469.8382873535156,477.6609802246094,356.4088134765625,364.23150634765625,364.23150634765625,368.14288330078125,639.9824829101562,368.14288330078125,336.85198974609375,333.77728271484375,336.9451599121094,360.51544189453125,364.52313232421875,382.762451171875,322.42254638671875,233.923095703125,403.0992431640625,403.0992431640625,410.9219970703125,238.82208251953125,430.478759765625,313.137939453125,293.5811462402344,426.56744384765625,565.4207763671875,422.65606689453125,332.69476318359375,352.87799072265625,406.3408508300781,305.74615478515625,422.55047607421875
356.44989013671875,470.9262390136719,474.6259765625,364.3837890625,356.76580810546875,467.22650146484375,474.844482421875,375.81072998046875,337.72088623046875,364.3837890625,372.00177001953125,349.1478271484375,364.3837890625,337.72088623046875,334.3720397949219,337.4805908203125,360.7091064453125,364.7025146484375,381.6235656738281,320.33922576904297,236.1871795654297,351.1654052734375,400.68231201171875,404.49127197265625,240.70472717285156,419.72723388671875,309.26654052734375,294.03057861328125,434.96319580078125,415.918212890625,415.918212890625,332.1204833984375,355.28680419921875,404.84881591796875,305.71551513671875,423.699951171875
356.500244140625,472.3628387451172,474.3260498046875,364.35308837890625,353.1095886230469,470.3996276855469,478.2549133300781,356.49774169921875,368.28070068359375,364.35308837890625,368.28070068359375,344.71478271484375,368.28070068359375,336.8594970703125,333.86865234375,338.23834228515625,362.86962890625,364.1734313964844,383.29779052734375,322.6785659790039,234.1512908935547,403.35052490234375,407.15234375,411.2058410644531,238.3892059326172,434.771728515625,313.0145568847656,293.3763427734375,426.9164123535156,419.0611267089844,426.9164123535156,332.65283203125,355.1534729003906,407.10430908203125,305.536865234375,423.205078125
358.2259216308594,472.37583923339844,474.57244873046875,346.22332763671875,357.8442077636719,470.1792297363281,474.0528564453125,353.9706115722656,361.71783447265625,477.9264831542969,350.09698486328125,443.06390380859375,365.5914611816406,338.4761047363281,334.9100036621094,339.182861328125,361.34857177734375,362.8712158203125,382.82470703125,322.89270782470703,235.6466522216797,363.65533447265625,406.2651672363281,410.1387634277344,239.6994171142578,433.3805236816406,313.2982482910156,216.4576873779297,336.53997802734375,344.2872314453125,429.5068664550781,348.16082763671875,355.2545166015625,406.1359558105469,305.5084228515625,424.67132568359375
355.4873046875,470.44549560546875,473.9250793457031,365.9959716796875,358.22906494140625,466.9659118652344,474.7328796386719,354.3455810546875,362.112548828125,478.09405517578125,350.462158203125,474.0406188964844,365.9959716796875,334.9283447265625,335.12298583984375,336.28900146484375,358.60614013671875,363.30340576171875,382.6942138671875,324.3513946533203,235.33786010742188,405.5980224609375,405.5980224609375,413.36492919921875,238.60926818847656,432.7822265625,312.39501953125,219.15028381347656,335.6957702636719,228.93235778808594,428.8988037109375,347.34613037109375,354.9037170410156,406.17279052734375,305.951416015625,424.51483154296875
356.836181640625,470.57435607910156,474.03240966796875,402.52386474609375,357.5048828125,467.1163024902344,474.9456481933594,353.5902099609375,361.4195556640625,480.7161865234375,349.67547607421875,443.62811279296875,361.4195556640625,334.0167236328125,334.392578125,337.55841064453125,358.00823974609375,362.741455078125,381.9577331542969,324.9247817993164,236.3106231689453,137.5530242919922,405.70953369140625,413.5389404296875,237.37770080566406,437.027099609375,311.75689697265625,217.13575744628906,335.24505615234375,343.074462890625,433.1124267578125,346.9891357421875,355.18634033203125,406.72772216796875,307.9663391113281,425.0141296386719
356.930419921875,471.87884521484375,473.806640625,338.1285400390625,356.9603271484375,469.9510498046875,469.9510498046875,353.1939697265625,394.6239013671875,360.7266845703125,360.7266845703125,436.05389404296875,364.4930419921875,361.2079772949219,333.70172119140625,337.9642333984375,360.0251770019531,364.96636962890625,382.7764892578125,325.6831588745117,237.94871520996094,341.8568115234375,405.8848876953125,413.4176025390625,243.9314727783203,436.0157775878906,300.4268798828125,300.4268798828125,428.4830627441406,368.2213134765625,428.4830627441406,324.63177490234375,356.45770263671875,406.0076904296875,308.07244873046875,424.26959228515625
357.12506103515625,475.53257751464844,475.32623291015625,338.4517822265625,353.2646484375,475.7389221191406,337.3866271972656,353.2935791015625,394.10870361328125,49.03554153442383,360.71453857421875,434.923828125,364.42498779296875,361.3876953125,334.03106689453125,338.27093505859375,360.18017578125,365.064453125,381.9696044921875,322.1623306274414,237.73976135253906,339.79656982421875,410.72705078125,406.58489990234375,341.32049560546875,432.5581359863281,302.69189453125,421.4267883300781,425.1372375488281,365.76983642578125,428.8476867675781,327.8634338378906,354.630126953125,406.952880859375,306.5472412109375,424.86737060546875
356.7401123046875,473.5645294189453,473.5274658203125,337.33660888671875,458.4610900878906,473.6015930175781,469.8164978027344,352.4771728515625,394.11370849609375,360.04742431640625,363.83258056640625,435.75018310546875,363.83258056640625,360.99957275390625,333.5413818359375,337.7835693359375,359.8285827636719,364.5570983886719,383.0233459472656,328.01397705078125,238.32989501953125,341.9952392578125,341.9952392578125,417.69805908203125,243.58160400390625,432.8385925292969,300.35870361328125,300.35870361328125,425.268310546875,368.4912414550781,429.053466796875,325.0175476074219,353.6422119140625,406.2254333496094,307.24420166015625,425.216064453125
356.52294921875,473.2551574707031,474.7767639160156,363.73223876953125,356.01788330078125,471.7335510253906,475.5907287597656,379.1610107421875,437.01885986328125,363.73223876953125,367.5894775390625,348.303466796875,383.0181884765625,336.73193359375,333.04229736328125,337.33392333984375,359.646728515625,367.3080749511719,382.8101806640625,325.75279998779297,237.9545135498047,355.6932373046875,401.9795227050781,413.55108642578125,239.9775848388672,417.4082946777344,374.9792175292969,293.9782409667969,425.1226501464844,417.4082946777344,428.9798278808594,332.5501403808594,355.03436279296875,406.27239990234375,306.1270751953125,424.6571350097656
357.2345886230469,470.7919921875,474.184326171875,304.0125427246094,342.009521484375,467.399658203125,474.9990234375,456.0005187988281,338.2098388671875,364.8077392578125,368.607421875,349.6089172363281,364.8077392578125,338.2098388671875,334.0404968261719,338.29278564453125,360.34088134765625,365.5257873535156,381.7926025390625,321.92977142333984,235.71360778808594,347.35076904296875,404.34625244140625,408.14593505859375,240.9591522216797,400.54656982421875,309.353759765625,294.15496826171875,427.14447021484375,415.745361328125,415.745361328125,332.1519775390625,354.33966064453125,404.9541015625,306.02410888671875,423.785400390625
356.85968017578125,475.44073486328125,474.92266845703125,298.01287841796875,455.26739501953125,475.95880126953125,488.37359619140625,451.129150390625,364.22528076171875,364.22528076171875,360.0870361328125,434.57598876953125,384.91668701171875,359.85186767578125,334.32769775390625,338.8254699707031,358.97052001953125,366.85498046875,380.46466064453125,327.7281265258789,234.6454315185547,350.4601135253906,387.70458984375,420.8108215332031,230.45005798339844,408.3959655761719,313.2156066894531,292.52423095703125,424.9490966796875,350.4601135253906,424.9490966796875,302.1565856933594,354.62091064453125,405.1338195800781,305.3200988769531,424.61370849609375
358.1486511230469,473.06744384765625,473.24713134765625,346.94903564453125,456.63763427734375,472.88775634765625,485.07537841796875,359.13665771484375,363.19921875,363.19921875,346.94903564453125,432.26239013671875,383.51190185546875,371.32427978515625,334.056640625,339.6243896484375,359.3309326171875,366.5075378417969,380.0816955566406,327.14244842529297,235.4017791748047,362.007568359375,386.3828125,418.88311767578125,232.00631713867188,439.19586181640625,313.25714111328125,292.9444274902344,333.56982421875,349.8199462890625,422.9456787109375,410.758056640625,354.7869873046875,404.15252685546875,306.5986022949219,423.42041015625
356.61932373046875,470.77069091796875,474.459228515625,336.8914794921875,367.5245361328125,467.0821533203125,352.2080078125,352.2080078125,394.32855224609375,360.64678955078125,359.86627197265625,436.4490966796875,344.984375,360.81842041015625,333.231689453125,338.6684875488281,359.7237854003906,364.7312927246094,380.48095703125,325.07090759277344,236.51821899414062,337.04083251953125,402.13616943359375,413.62359619140625,409.7944641113281,436.5984191894531,298.74945068359375,302.2080383300781,425.1109924316406,363.84478759765625,303.2349853515625,325.162353515625,353.96575927734375,405.7873229980469,307.2247009277344,424.9484558105469
356.73968505859375,469.79534912109375,473.417236328125,344.662109375,368.18048095703125,466.1734619140625,472.0496826171875,352.5015869140625,360.34100341796875,481.85235595703125,360.34100341796875,438.73541259765625,379.93963623046875,336.82269287109375,333.02386474609375,338.49407958984375,358.6852111816406,364.25360107421875,382.248046875,324.84183502197266,236.2469024658203,362.4803466796875,405.5972900390625,413.436767578125,236.8290557861328,436.955078125,311.52398681640625,213.53094482421875,425.1959228515625,366.40008544921875,421.27618408203125,342.8817443847656,354.1944580078125,405.9500732421875,304.8013916015625,424.42877197265625
357.7422180175781,471.641357421875,475.27215576171875,347.09747314453125,452.40887451171875,468.01055908203125,475.8114013671875,378.30084228515625,362.69915771484375,362.2542724609375,366.59954833984375,637.6788330078125,366.59954833984375,335.39617919921875,334.075927734375,339.5899658203125,358.9503479003906,365.61083984375,380.9755859375,323.2240982055664,235.54420471191406,360.198486328125,383.60101318359375,410.90399169921875,239.28543090820312,418.704833984375,309.4930419921875,299.06854248046875,426.50567626953125,564.9706420898438,422.605224609375,344.5968017578125,352.90411376953125,404.62188720703125,306.7149963378906,422.7616882324219
356.51470947265625,471.6124267578125,473.5266418457031,367.0043640136719,355.59393310546875,469.6982116699219,473.5016784667969,378.414794921875,363.20086669921875,363.20086669921875,367.0043640136719,347.98699951171875,382.21826171875,336.5765686035156,333.23046875,338.6282958984375,359.59149169921875,366.1045227050781,381.64959716796875,322.5446548461914,236.41603088378906,401.0663146972656,401.0663146972656,408.67327880859375,241.32032775878906,416.2802429199219,309.78289794921875,294.56903076171875,423.8871765136719,416.2802429199219,427.690673828125,344.0141906738281,352.2032165527344,404.9159851074219,305.6893310546875,423.90277099609375
356.31549072265625,473.2013397216797,475.60125732421875,367.34539794921875,359.6820068359375,470.8014221191406,474.6331481933594,378.84051513671875,451.6429443359375,363.51373291015625,367.34539794921875,466.9697570800781,363.51373291015625,336.6917724609375,334.2683410644531,338.50738525390625,359.3968811035156,366.9448547363281,379.29241943359375,322.49771881103516,235.7526397705078,401.57940673828125,401.57940673828125,409.2427978515625,240.6477813720703,416.90625,363.2623596191406,294.2916564941406,424.56964111328125,236.81605529785156,420.7379150390625,344.10382080078125,353.0035095214844,403.5374755859375,305.5821533203125,421.8827209472656
356.474853515625,471.68446350097656,476.00091552734375,367.5821533203125,359.90631103515625,467.3680114746094,475.0439147949219,367.5821533203125,336.8787841796875,363.7442626953125,363.7442626953125,634.3174438476562,363.7442626953125,336.8787841796875,333.3046875,337.528076171875,359.5622253417969,365.46380615234375,379.198974609375,322.4462127685547,235.49136352539062,401.7251892089844,401.7251892089844,409.40106201171875,240.53260803222656,417.0768737792969,309.61517333984375,294.26348876953125,424.7527160644531,560.9988403320312,417.0768737792969,344.15643310546875,352.91217041015625,402.331787109375,305.46661376953125,421.98858642578125
354.41046142578125,471.55316162109375,473.92645263671875,327.5901794433594,373.51116943359375,469.17987060546875,335.24365234375,350.5506591796875,396.4716796875,361.823486328125,358.20416259765625,438.56591796875,358.20416259765625,361.7524108886719,334.52392578125,336.688720703125,358.62493896484375,361.8197937011719,377.4683837890625,383.12696075439453,237.1393585205078,333.95037841796875,406.6585998535156,529.1145629882812,333.95037841796875,429.61907958984375,303.33636474609375,302.00384521484375,421.9656066894531,368.39111328125,433.4458312988281,325.2655944824219,352.286376953125,403.54150390625,307.41552734375,424.85028076171875
353.7484436035156,470.16688537597656,473.593017578125,341.35919189453125,356.55694580078125,466.7407531738281,474.3396301269531,352.75750732421875,337.55975341796875,364.15582275390625,367.95526123046875,467.16802978515625,367.95526123046875,337.55975341796875,333.6768798828125,335.87188720703125,359.9203186035156,362.2586669921875,378.06591796875,322.4436264038086,236.3309783935547,359.16357421875,400.9573974609375,408.5562744140625,241.38092041015625,427.553466796875,309.7708740234375,294.5730895996094,419.95458984375,235.20643615722656,416.1551513671875,343.9658203125,351.811279296875,402.30816650390625,306.6595458984375,423.3207702636719
355.11029052734375,469.6509246826172,476.0001525878906,340.149169921875,354.94158935546875,463.30169677734375,474.91168212890625,351.0715637207031,31.796161651611328,362.68157958984375,312.37152099609375,635.516845703125,366.55157470703125,335.591552734375,331.955810546875,336.1730651855469,359.3473205566406,362.51129150390625,375.9314270019531,382.56280517578125,234.9910888671875,356.04150390625,402.4244384765625,530.134521484375,239.8842010498047,429.51446533203125,160.54908752441406,294.06427001953125,340.50433349609375,563.0296020507812,417.9044189453125,344.37432861328125,349.6554260253906,402.2064208984375,306.4814147949219,422.1258544921875
354.40966796875,471.56153869628906,475.607666015625,328.2684326171875,374.68408203125,467.5154113769531,474.738525390625,355.34423828125,397.8919372558594,127.1339340209961,312.79656982421875,440.4395751953125,382.4200439453125,361.9592590332031,332.3468322753906,336.5943603515625,359.791259765625,365.0966796875,376.1077880859375,383.1116256713867,235.95579528808594,333.00091552734375,406.4924011230469,530.2674560546875,238.15248107910156,437.4361267089844,302.0571594238281,414.22833251953125,344.6048583984375,363.9447021484375,418.0962829589844,321.5543518066406,348.6562194824219,402.41107177734375,306.511474609375,422.271484375
